Seed,TrainingError,TestError
325977,19.519994013861602,15.62672569353917
549051,16.159390037148782,13.95725350140475
218586,17.555318293731535,16.191139896109583
894246,26.212833538675266,7.346455473172578
353111,26.22198102565735,8.178480528276083
394255,18.574486725261835,18.301680735517664
953125,26.949125463763668,6.805616243236221
795547,17.674690965889347,15.717850187940591
494250,24.838253180606923,14.87543025589424
748415,14.92729235656244,21.893996609695808
578232,22.329890974807487,12.099621004889089
727935,24.640008946297964,10.04410531276776
7448,16.04656237012796,27.253975502931738
199376,17.87121750838957,16.944733276213263
439243,25.736044684412093,4.159059913736306
682533,21.846134452288297,10.832064071024737
956741,16.913732051983843,19.35462607366636
647855,26.159733636887335,7.821719001190855
996666,26.002624085624603,9.314536567654864
749194,21.272960081470792,13.036314322038322
110084,19.678446695637028,14.89960245496711
491383,23.7877107520969,8.45422683844406
565145,26.575712326276324,10.479197068929826
253812,18.54109568452141,16.476466320318135
626794,25.99317954453153,6.990195775552226
234104,19.499136714918315,14.947823772180785
124792,21.80325442214947,10.709397575470723
609875,26.34406600290626,8.544028260363401
672793,18.56504790549376,18.632640258384043
761916,12.08883395564304,22.574369868367693
588872,17.15353757529825,16.004977284492632
365854,15.13961010176703,26.960162771743377
131025,18.449581670909488,17.263197662522067
946454,22.51443797009033,11.832644277821988
574324,20.454033978056444,16.859772728132054
677650,16.900769127080956,17.83637982513252
571586,28.691785445231734,5.599603150003479
72716,17.33579974510447,23.565501674438842
701116,15.12084954020602,14.648848219237161
95217,20.283061511265,16.858546687849977
845515,22.651322858200693,10.15198799102506
348995,18.94553231245153,19.48341715483668
768309,18.154884886949215,17.09105434570283
269059,27.195834425126765,4.484038707830398
539631,23.255072403244633,10.704242280642388
293905,20.032452918177494,15.483757693237697
242194,23.669777439087405,8.091461789042135
978070,24.073812351154924,10.842457623470978
853242,23.561820979238185,10.497770308528477
706065,24.95783537094796,8.204280840668966
442139,23.085708988816254,11.755875494645947
884577,22.072950845898326,12.717733647538111
520741,24.771080449093503,10.46146949815069
941831,21.16901790206873,13.059365725766272
810699,20.36649800426872,13.935448553230607
464848,19.10747623181107,17.371916382208067
977013,22.249123970378157,16.47474178128837
500161,16.51608134952935,20.130750529216353
715846,26.906080946721996,7.256999401007587
189850,25.12879360034424,12.32119532152919
376441,13.305525011253753,22.39835746449006
565864,14.176028316077627,17.640500979009758
172235,20.715023566202788,14.002083915606695
327351,28.178192753715518,7.253424579186634
632108,24.159482429186433,10.008833505547008
374141,23.432035354989953,12.689031966991262
728543,13.221167619606494,22.06697367962356
2776,21.210252425895142,12.831954275161923
134685,24.257175263664582,13.03520673634974
531899,19.003660280865255,20.052888574781473
73170,22.242753710920656,11.94591017329737
501756,20.45294341220808,15.136578654184454
906940,23.24528240607866,8.04317618005708
116769,27.916600154360033,7.698083887702368
367197,16.394380878001996,18.719312308245886
881164,22.919853156920112,11.211421729894266
671891,13.17187383745443,26.055001312233586
479862,22.077381285114097,12.794903652484102
949969,13.323560247301252,18.535654278232695
26233,19.58717348295933,15.821647412170643
347189,19.559008004463003,20.01423251116555
819254,21.85835298002757,12.692915221757701
792832,20.51617168015887,13.29243532486323
967230,20.51083434429807,12.294212974406337
471452,19.622673176830876,16.90691907845253
193780,27.20444685094032,6.267333206420397
941781,25.120166969496353,8.449165558961209
669388,23.299401838304806,11.59925248691465
892109,24.914807676731687,8.049596670763876
356715,21.818694037380556,12.39563204638096
728948,23.921625606974278,9.748524607258279
400910,13.438549773515547,21.112840911817383
314519,19.32762974175094,15.529681661491487
804720,15.350883817927931,17.112839578900335
108778,26.4428831929257,6.730804842949377
498061,27.394597559565316,7.059990536398274
553733,22.728249054584182,20.226078720964555
488934,24.34500025299071,10.104289608756583
491581,22.59122012340413,10.95166358488807
932783,22.245834547826185,12.335160152160324
