Seed,TrainingError,TestError
325977,12.451317917304449,5.879643509598747
549051,7.714961885311429,5.471592126652931
218586,7.724784027725006,10.066348098119773
894246,11.24659334401861,6.441366268145015
353111,10.8585021148944,9.353826944839465
394255,10.392843105947751,11.75436217773385
953125,9.115823286935179,10.088036937182228
795547,11.202897352767678,8.614893039198442
494250,90.40350474909482,50.394740389654885
748415,12.01690061980791,12.399642761750247
578232,8.75404177667669,8.835165674166605
727935,11.694948447188434,6.391499937275797
7448,7.666421202818153,13.313407622894685
199376,12.817188976329877,8.156177026901728
439243,12.35489358659267,8.517835524905975
682533,9.783424408927845,9.532336890800446
956741,7.47733585998866,11.40193283753721
647855,9.258046069490783,8.65589751132641
996666,13.406872660574033,4.5179685695944505
749194,9.473785147587936,10.052550753116353
110084,7.167915266023563,11.608042529643221
491383,11.139639729310332,5.2010742805673305
565145,9.466795389724389,15.94013830808775
253812,7.582436671590966,9.15280162574259
626794,10.388336428141233,5.7121191324340845
234104,9.881236078222418,5.891040741197858
124792,5.660819088578921,11.872805111059417
609875,12.484051538262127,5.0889201229979975
672793,64.70016996757528,77.26487931832955
761916,7.146348760836924,12.296287743419756
588872,12.463409383584615,11.535294617772818
365854,10.124508549050823,10.394658556338888
131025,7.129619809469295,10.477135000051891
946454,11.343646455233747,7.659174485919181
574324,10.16648505651921,9.664003354932152
677650,10.535224844836218,8.979704070981057
571586,14.283823959759888,5.865175832144831
72716,6.002849132555005,16.502639074059907
701116,5.865991988137907,12.93298870741415
95217,8.76993609316079,9.017765897448735
845515,85.18936343062438,58.57320761979704
348995,70.14016511996914,73.11808780335424
768309,12.304679992156256,4.343512461238796
269059,13.587355332758207,3.813427034174948
539631,10.827435868387093,10.449732193969501
293905,85.05013076611723,47.503343503524775
242194,11.500246311912818,4.228632954639356
978070,11.952212069032106,7.258345236685269
853242,9.418004242376785,7.663305024365
706065,11.882003497681833,4.582143705021328
442139,10.112216472836815,8.556913182887115
884577,10.532781732829658,6.694876471971373
520741,10.521669281991958,5.785370123890958
941831,10.652173832061836,5.026318650551527
810699,10.74862283859584,6.006544689107089
464848,63.72552909395582,73.94004388740996
977013,12.118966954983897,9.678812758047266
500161,60.07364737156659,77.10828726001004
715846,11.879020822264163,8.244451907431475
189850,10.818693387275669,6.9303594150781755
376441,7.658286581269325,9.991498288734006
565864,7.670975460668198,14.970272076653167
172235,10.071527233230523,7.84682934684998
327351,89.93859018650946,52.59977944577449
632108,11.122193306001677,5.692577901783573
374141,12.723462834565535,5.6566869329741225
728543,7.881802963406287,8.600257455798406
2776,9.11861322258767,10.876009189370908
134685,88.27810637268334,55.42205211494689
531899,9.599151572971255,7.087380749871016
73170,12.223972904312333,5.657609032435397
501756,9.462566541094308,7.710128778968929
906940,12.801025888454097,6.6823638913134324
116769,12.763548895573441,6.244965124337205
367197,60.2549000038244,78.59942077986068
881164,8.212165955154115,9.265520481683792
671891,55.77278209505624,89.07448671622893
479862,9.576217821132374,10.519784492486679
949969,6.6459582959922905,8.13442872169709
26233,85.66570518165938,54.94835648371392
347189,76.58803787321267,58.5216881922307
819254,9.94525626988454,6.45519410242529
792832,12.560618301407333,6.800771851961529
967230,8.853955588282158,7.385565882570123
471452,8.870679777758866,9.282922272682738
193780,11.001401637653377,5.232028749572666
941781,10.402265072880976,8.340545775395896
669388,13.166668529414128,2.8792077266976746
892109,11.211437913240227,5.4691955722953685
356715,11.046281248523348,7.850196562218551
728948,10.34524833183327,5.319313614553313
400910,7.506985640885384,9.762239283298978
314519,9.7810590919883,7.790995663063051
804720,8.80985606944191,6.770048984675302
108778,10.591198457259186,6.57905236277869
498061,11.65426144952084,4.835020313786213
553733,61.973828177963114,94.50970346822061
488934,10.754423102330733,9.195791407682892
491581,6.243629832172056,11.190297815531448
932783,9.380002976451081,8.149381924487198
