Seed,TrainingError,TestError
325977,2.4820261632029637e-26,76.13827956452462
549051,1.5399682342616133e-26,32.7718405441809
218586,2.6915821690073075e-27,35.12674041055169
894246,2.3454185800224917e-26,42.9782484738303
353111,3.2024853890369036e-26,34.06013838134453
394255,3.191512070955842e-26,184.8787596695606
953125,2.111602071052205e-26,36.12972903570389
795547,1.8809864684828458e-26,82.03093600880685
494250,2.8939167849293746e-26,150.47710752157263
748415,3.738612716372637e-27,31.46558599033792
578232,9.298272525701385e-26,24.090207553821244
727935,7.552852443249697e-26,14.045668466585646
7448,8.404055324913258e-27,21.621156490180226
199376,3.4886286397103155e-26,37.56446331397021
439243,1.869276196919683e-25,39.36175823935262
682533,5.129582851716653e-26,35.15553474960559
956741,1.4319251689218742e-26,27.586610389378325
647855,3.545427664587472e-26,40.797944849904795
996666,1.8279823522413757e-26,104.44198930427461
749194,1.911079470606518e-26,16.971518553919534
110084,5.126087892827184e-27,41.45438695254768
491383,1.042446118373972e-25,46.38275455816561
565145,2.8167819526469296e-25,104.92634069185566
253812,1.36339214592742e-26,51.13708578823901
626794,1.0543735073623735e-25,44.76368434235381
234104,2.5053339915802207e-26,57.96252463714371
124792,1.6305717933063382e-25,11.895261910862091
609875,1.3314102435488917e-26,37.40802885841233
672793,2.9835398865024447e-25,145.43305323030094
761916,1.8573912013808468e-26,25.487799942108914
588872,1.1382606986896639e-26,89.82524597627456
365854,4.674540894190901e-27,58.53516314351127
131025,4.755976783551687e-27,8.404374040571605
946454,5.413284504402141e-26,39.65475751480491
574324,4.3827702943917413e-26,51.44928500871624
677650,1.0742191465481649e-26,42.83116143740278
571586,8.566250762779198e-26,41.689705106933005
72716,1.0505562660643494e-27,20.242464093119903
701116,1.5098260391475682e-27,41.83682922338354
95217,5.214103437768302e-26,21.03119903330495
845515,1.208250612282376e-25,11.99110897168034
348995,9.478066637138887e-28,45.195377760182154
768309,6.919885576389848e-27,26.91428441799922
269059,6.021441907769686e-26,21.14704128746902
539631,3.003371411345129e-26,37.37955221586767
293905,6.961083935443396e-27,383.7966258481116
242194,4.5341922924712705e-26,9.865834487193062
978070,3.457803610648386e-26,30.75038499733407
853242,1.6534825454847235e-26,9.792014963553084
706065,5.118265957062236e-27,19.938927552014416
442139,9.31916405558795e-27,27.064027369519355
884577,1.3973972642692954e-26,60.385430522653486
520741,1.6096106362374583e-26,41.32070467929759
941831,1.0349774750362745e-26,68.90292922554364
810699,4.534183712058402e-26,36.35779078137231
464848,2.392541385529618e-25,131.41412927789366
977013,2.724855854063785e-26,16.963086987173988
500161,5.367145449405948e-26,123.89046293294724
715846,1.8056267623845335e-26,9.924239557876136
189850,1.8638998334796548e-27,116.64213256583757
376441,4.231671618290355e-27,32.42453661966705
565864,2.7602438568361937e-26,35.88659676070255
172235,1.0275510029138823e-25,47.38757347934028
327351,1.721831874424603e-25,142.52189109525037
632108,7.801855998282822e-27,14.026810054832534
374141,2.0930296785971227e-26,34.0426941843997
728543,4.599731793408096e-26,46.662683718771305
2776,4.136846772289748e-26,43.06163921755694
134685,3.509183436093359e-26,37.0476812841745
531899,2.912779577527415e-26,33.23012021209256
73170,1.8445157952396348e-26,77.26695233665909
501756,4.53923150671912e-25,32.05107590372361
906940,1.8922460507723102e-26,79.28819739022676
116769,5.48948651543501e-26,148.85322624131425
367197,3.3220597634324295e-26,29.306673176678927
881164,2.5160806298133138e-26,29.78334160491739
671891,4.971198229464034e-26,42.48345172121257
479862,2.613486342310021e-26,31.09869130718713
949969,1.4812946340611103e-26,23.710402597497875
26233,1.627547178407503e-26,79.45121612274278
347189,3.328371045771955e-26,123.63144364666243
819254,1.4525584411599603e-26,18.95928588124814
792832,3.8144767245937795e-26,49.323156471078015
967230,2.5946625100710493e-26,36.789203145556144
471452,1.6396863651017101e-25,27.97102685963491
193780,6.45294321704004e-26,66.13695223819936
941781,6.84665595854077e-26,18.763043466563396
669388,3.0603964792344343e-26,43.99816143053302
892109,4.411552572391693e-26,37.44735455955509
356715,1.6943481846168002e-26,65.49681621247107
728948,9.645976146708847e-27,44.82070527231028
400910,3.817082950471496e-27,21.30665322421353
314519,3.0406014805709713e-27,94.35354698058102
804720,4.9621656276545074e-27,27.057530400039713
108778,2.8699965075196104e-26,204.77596481790178
498061,6.517594570286068e-27,38.417442139866225
553733,9.578946505773325e-26,58.571607240579254
488934,3.459170399871726e-26,33.022681962734985
491581,8.032760827983433e-27,33.301621426752945
932783,9.877923157378777e-27,17.356081569008946
