Seed,TrainingError,TestError
325977,1.440466681466e-26,76.13827956452344
549051,1.2492263879978411e-26,32.771840544181146
218586,3.116724929912143e-27,35.126740410551534
894246,8.158007362459027e-27,42.978248473829666
353111,1.782533694079217e-26,34.06013838134538
394255,4.7946667348339966e-26,184.87875966955315
953125,2.0379480870024726e-26,36.12972903570372
795547,5.568190973610542e-27,82.03093600880617
494250,5.169136134499381e-27,150.47710752157212
748415,2.2761719578539245e-26,31.465585990339555
578232,9.138823219771859e-27,24.090207553820782
727935,3.064319653901637e-27,14.04566846658594
7448,1.350483536678735e-26,21.621156490180276
199376,6.528591370568903e-26,37.56446331396957
439243,3.577102562899509e-26,39.36175823935254
682533,1.435350959241097e-26,35.15553474960509
956741,1.206545209990829e-26,27.586610389378237
647855,5.655876772863644e-26,40.797944849904795
996666,8.042267495041358e-27,104.44198930427468
749194,1.1600931813728648e-26,16.97151855391957
110084,2.971413997090612e-27,41.45438695254757
491383,2.044368014619902e-25,46.38275455816588
565145,6.230461563149377e-26,104.92634069185286
253812,6.125739134159456e-27,51.13708578823896
626794,1.9117718652167117e-25,44.763684342353955
234104,1.964766587042747e-25,57.962524637144774
124792,1.5509971929402508e-25,11.895261910862526
609875,2.1034950856184257e-26,37.40802885841181
672793,2.625906611558301e-26,145.43305323030026
761916,5.97113798954645e-26,25.487799942108765
588872,1.038429447511689e-25,89.82524597627338
365854,1.3804032175507255e-25,58.535163143517046
131025,3.278951871177148e-27,8.404374040571454
946454,3.8726275958100876e-26,39.65475751480592
574324,2.9599451567950855e-26,51.44928500871684
677650,1.116955569088269e-25,42.83116143740576
571586,1.2025701525012521e-26,41.68970510693384
72716,2.1436231986051694e-27,20.24246409311995
701116,1.9604829090747414e-27,41.836829223383425
95217,7.409770482740964e-27,21.03119903330449
845515,1.0789841234746852e-25,11.991108971680726
348995,5.9171372472903304e-27,45.195377760182694
768309,1.5991292199234926e-26,26.914284417998932
269059,2.9460807891633176e-26,21.14704128746849
539631,1.0370195605051388e-26,37.37955221586762
293905,2.2725574291084906e-26,383.7966258480922
242194,5.537182008383579e-26,9.865834487193043
978070,2.557401562696289e-26,30.750384997334223
853242,3.1296907219016675e-26,9.792014963552623
706065,2.732160291775591e-26,19.93892755201469
442139,4.2862563344038277e-26,27.06402736952082
884577,1.7725980971749392e-25,60.38543052265511
520741,1.2372065848860616e-26,41.32070467929779
941831,1.4965407319120911e-25,68.90292922554285
810699,2.2775614552207094e-26,36.35779078137246
464848,3.922322417202255e-25,131.4141292778879
977013,1.6256334597617428e-26,16.963086987173753
500161,9.310288291883445e-26,123.8904629329427
715846,1.412085896213487e-26,9.924239557875993
189850,2.5568745512263068e-26,116.6421325658398
376441,7.05337526875041e-27,32.42453661966707
565864,1.7138216379160704e-26,35.886596760702055
172235,7.412182811107631e-26,47.38757347934121
327351,7.93261756643454e-25,142.5218910952603
632108,1.5516763430656338e-26,14.026810054832346
374141,2.675082642312454e-26,34.04269418439873
728543,4.1949002104844747e-26,46.66268371877117
2776,2.0854372005331615e-26,43.06163921755716
134685,3.030242257891593e-26,37.047681284171574
531899,4.894270414879736e-26,33.230120212092835
73170,2.3734873009028163e-26,77.26695233665912
501756,3.290238814912591e-25,32.05107590372349
906940,7.021804305956161e-26,79.28819739022465
116769,1.2625572898869007e-26,148.8532262413098
367197,4.012827235744661e-27,29.306673176679105
881164,2.312965755272493e-26,29.783341604916778
671891,1.1544729843685212e-26,42.48345172121289
479862,1.3574709925173518e-25,31.098691307187146
949969,3.0189962028525753e-26,23.71040259749765
26233,4.6747025374911335e-26,79.4512161227418
347189,1.9438908781590996e-26,123.63144364666245
819254,1.067477084687131e-26,18.959285881247947
792832,4.471853445646073e-27,49.32315647107852
967230,3.288779025014881e-27,36.78920314555684
471452,1.966533179476435e-25,27.971026859634655
193780,2.8696521900650794e-26,66.13695223820156
941781,9.154661399389471e-26,18.763043466563026
669388,7.269406638019332e-27,43.99816143053252
892109,4.9381689236269455e-26,37.447354559555166
356715,9.053508703519111e-26,65.49681621247252
728948,1.7722414265829887e-27,44.82070527231025
400910,1.0303431787044684e-26,21.306653224213385
314519,1.2180872235119484e-26,94.35354698058069
804720,4.40991569797519e-26,27.057530400039596
108778,1.058191409735851e-25,204.77596481790337
498061,8.273965996259079e-26,38.417442139865145
553733,8.754014709364314e-26,58.57160724057937
488934,3.9087681936250115e-27,33.02268196273489
491581,8.880942685403799e-26,33.30162142675245
932783,8.095014200213331e-26,17.356081569008367
