Time,TimeCumulative,TrainObj,TrainBest,TestObj,TestBest
3.645083291,3.645083291,4274.007055814567,4274.007055814567,1.210822616346737e8,1.210822616346737e8
3.263526824,6.908610115,3829.6802449242728,3829.6802449242728,1.1732178403934218e8,1.1732178403934218e8
3.134297159,10.042907274000001,4103.240337804899,3829.6802449242728,1.1349857967017914e8,1.1732178403934218e8
3.343812225,13.386719499000002,3829.6802449242728,3829.6802449242728,1.1732178403934261e8,1.1732178403934218e8
3.18998576,16.576705259,4077.9941201935194,3829.6802449242728,1.1670491473582725e8,1.1732178403934218e8
2.933518645,19.510223904,3853.6849081709906,3829.6802449242728,1.149368620205103e8,1.1732178403934218e8
3.106737369,22.616961273,4283.639545182139,3829.6802449242728,1.2284729187401481e8,1.1732178403934218e8
3.229862511,25.846823784,4263.524208195983,3829.6802449242728,1.1614816278144118e8,1.1732178403934218e8
3.033669455,28.880493239000003,4098.570980226514,3829.6802449242728,1.1160092530652924e8,1.1732178403934218e8
3.010804528,31.891297767000005,3850.5573397942417,3829.6802449242728,1.165642568944763e8,1.1732178403934218e8
2.984688956,34.875986723000004,4103.353913061848,3829.6802449242728,1.1309075579657309e8,1.1732178403934218e8
3.014330038,37.890316761,4098.570980226514,3829.6802449242728,1.1160092530652924e8,1.1732178403934218e8
3.08046861,40.970785371,3848.0061304577357,3829.6802449242728,1.1684524444668305e8,1.1732178403934218e8
3.217467588,44.188252958999996,3829.6802449242728,3829.6802449242728,1.1732178403934222e8,1.1732178403934218e8
3.188189978,47.37644293699999,4263.524208195983,3829.6802449242728,1.161481627814413e8,1.1732178403934218e8
3.314806897,50.69124983399999,3853.180544811778,3829.6802449242728,1.1653703361341445e8,1.1732178403934218e8
3.02910826,53.72035809399999,4098.570980226514,3829.6802449242728,1.1160092530652924e8,1.1732178403934218e8
3.026170243,56.746528336999994,4274.087472266764,3829.6802449242728,1.2144911900766322e8,1.1732178403934218e8
3.066638099,59.813166435999996,4103.240337804899,3829.6802449242728,1.1349857967017914e8,1.1732178403934218e8
2.822581664,62.635748099999994,3853.6849081709906,3829.6802449242728,1.1493686202051018e8,1.1732178403934218e8
3.071156435,65.70690453499999,4270.99294516864,3829.6802449242728,1.2100090622121447e8,1.1732178403934218e8
3.08938531,68.79628984499999,4103.240337804899,3829.6802449242728,1.1349857967017925e8,1.1732178403934218e8
3.031459965,71.82774980999999,4103.240337804899,3829.6802449242728,1.1349857967018019e8,1.1732178403934218e8
3.078314512,74.90606432199999,4283.639545182139,3829.6802449242728,1.2284729187400836e8,1.1732178403934218e8
3.018803022,77.92486734399999,4270.99294516864,3829.6802449242728,1.2100090622121374e8,1.1732178403934218e8
3.227308095,81.15217543899999,3826.3719641190605,3826.3719641190605,1.1437611615246607e8,1.1437611615246607e8
3.092052946,84.24422838499999,4077.9941201935194,3826.3719641190605,1.1670491473582627e8,1.1437611615246607e8
3.606969462,87.85119784699998,3833.8966965469103,3826.3719641190605,1.187138261103907e8,1.1437611615246607e8
3.092218519,90.94341636599998,3833.8966965469103,3826.3719641190605,1.1871382611038938e8,1.1437611615246607e8
3.072984818,94.01640118399997,4103.353913061848,3826.3719641190605,1.1309075579657309e8,1.1437611615246607e8
3.122265543,97.13866672699997,3836.280818560116,3826.3719641190605,1.1873542580862942e8,1.1437611615246607e8
3.082203621,100.22087034799998,4283.639545182139,3826.3719641190605,1.2284729187400869e8,1.1437611615246607e8
3.178910901,103.39978124899997,3827.1803148296513,3826.3719641190605,1.1769030497266512e8,1.1437611615246607e8
2.897822003,106.29760325199997,3853.6849081709906,3826.3719641190605,1.149368620205103e8,1.1437611615246607e8
2.989583147,109.28718639899998,4270.99294516864,3826.3719641190605,1.2100090622121362e8,1.1437611615246607e8
3.090032813,112.37721921199997,3833.8966965469103,3826.3719641190605,1.187138261103911e8,1.1437611615246607e8
2.983264987,115.36048419899997,3853.6849081709906,3826.3719641190605,1.1493686202051018e8,1.1437611615246607e8
3.149454416,118.50993861499997,4263.524208195983,3826.3719641190605,1.1614816278144197e8,1.1437611615246607e8
3.077480547,121.58741916199996,4077.9941201935194,3826.3719641190605,1.1670491473582631e8,1.1437611615246607e8
3.043948535,124.63136769699996,4103.353913061848,3826.3719641190605,1.1309075579657309e8,1.1437611615246607e8
3.173498595,127.80486629199996,4263.524208195983,3826.3719641190605,1.1614816278144127e8,1.1437611615246607e8
3.413503716,131.21837000799997,4270.99294516864,3826.3719641190605,1.2100090622121355e8,1.1437611615246607e8
3.009348132,134.22771813999998,4270.99294516864,3826.3719641190605,1.2100090622121398e8,1.1437611615246607e8
3.015249682,137.24296782199997,3842.2290121505766,3826.3719641190605,1.1942092917101991e8,1.1437611615246607e8
3.060669477,140.30363729899997,3833.89669654691,3826.3719641190605,1.187138261103907e8,1.1437611615246607e8
2.959043671,143.26268096999996,4098.570980226514,3826.3719641190605,1.1160092530652924e8,1.1437611615246607e8
3.017511429,146.28019239899996,4077.9941201935194,3826.3719641190605,1.1670491473582624e8,1.1437611615246607e8
3.032449154,149.31264155299996,4077.9941201935194,3826.3719641190605,1.167049147358262e8,1.1437611615246607e8
2.919862173,152.23250372599998,3853.6849081709906,3826.3719641190605,1.149368620205103e8,1.1437611615246607e8
3.07829269,155.310796416,4098.570980226514,3826.3719641190605,1.1160092530652924e8,1.1437611615246607e8
3.170977772,158.48177418799997,4267.957847755177,3826.3719641190605,1.1663521980402689e8,1.1437611615246607e8
3.026491097,161.50826528499996,4103.353913061848,3826.3719641190605,1.1309075579657309e8,1.1437611615246607e8
3.155996035,164.66426131999995,3826.3719641190605,3826.3719641190605,1.1437611615246597e8,1.1437611615246607e8
3.366610848,168.03087216799995,4077.9941201935194,3826.3719641190605,1.1670491473582627e8,1.1437611615246607e8
3.054420137,171.08529230499994,3848.0061304577357,3826.3719641190605,1.1684524444668305e8,1.1437611615246607e8
3.030640664,174.11593296899994,4077.9941201935194,3826.3719641190605,1.1670491473582627e8,1.1437611615246607e8
3.147471789,177.26340475799995,3833.8966965469103,3826.3719641190605,1.1871382611039074e8,1.1437611615246607e8
3.22364028,180.48704503799996,3826.3719641190605,3826.3719641190605,1.1437611615246604e8,1.1437611615246607e8
3.100877125,183.58792216299997,4283.639545182139,3826.3719641190605,1.2284729187400767e8,1.1437611615246607e8
3.087762583,186.67568474599997,4103.353913061848,3826.3719641190605,1.1309075579657309e8,1.1437611615246607e8
3.146454088,189.822138834,4263.524208195983,3826.3719641190605,1.1614816278144096e8,1.1437611615246607e8
3.029516723,192.851655557,4103.353913061848,3826.3719641190605,1.1309075579657309e8,1.1437611615246607e8
3.044566673,195.89622222999998,3853.1813887790872,3826.3719641190605,1.1653844661095004e8,1.1437611615246607e8
3.059553893,198.95577612299996,4103.240337804899,3826.3719641190605,1.134985796701793e8,1.1437611615246607e8
2.93383035,201.88960647299996,3853.6849081709906,3826.3719641190605,1.1493686202051018e8,1.1437611615246607e8
3.204028865,205.09363533799996,3829.6802449242728,3826.3719641190605,1.1732178403934222e8,1.1437611615246607e8
3.026001295,208.11963663299994,4098.570980226514,3826.3719641190605,1.1160092530652924e8,1.1437611615246607e8
3.443963689,211.56360032199993,4103.240337804899,3826.3719641190605,1.1349857967017925e8,1.1437611615246607e8
3.174965877,214.73856619899993,4263.524208195983,3826.3719641190605,1.1614816278144166e8,1.1437611615246607e8
3.039691398,217.77825759699994,4283.639545182139,3826.3719641190605,1.2284729187401207e8,1.1437611615246607e8
3.044050045,220.82230764199994,3850.557339794241,3826.3719641190605,1.1656425689447625e8,1.1437611615246607e8
2.993395114,223.81570275599995,4098.570980226514,3826.3719641190605,1.1160092530652924e8,1.1437611615246607e8
3.140133493,226.95583624899996,4287.5457595790285,3826.3719641190605,1.2216110582931478e8,1.1437611615246607e8
3.019687536,229.97552378499995,4077.9941201935194,3826.3719641190605,1.167049147358273e8,1.1437611615246607e8
3.054127034,233.02965081899995,4103.240337804899,3826.3719641190605,1.1349857967017937e8,1.1437611615246607e8
3.176010118,236.20566093699995,4077.9941201935194,3826.3719641190605,1.1670491473582639e8,1.1437611615246607e8
