Seed,TrainingError,TestError
325977,14.922365087869796,705.3737312683385
549051,8.41694091340884,594.9620730100264
218586,19.427387209924206,632.1090971365841
894246,10.940287060271455,762.2767452514267
353111,12.944436931088939,663.8520987870952
394255,10.926163010487066,908.6367070753005
953125,14.78933650425392,581.9101784362228
795547,12.289739777203582,738.8303740544548
494250,14.23991413689623,612.3242351269001
748415,10.189745024362134,650.8860755706854
578232,12.756742504672022,700.8280055532766
727935,14.527934470744734,697.0081517180338
7448,14.681752073145514,780.4858406318344
199376,11.694140141613174,692.7603209118784
439243,8.005497571074436,939.7907002964619
682533,8.915336866911398,596.3100805636932
956741,7.75137267823095,724.8074064916846
647855,14.74537157632464,620.7678870817111
996666,11.919779806299907,841.7008369551015
749194,12.698571655368987,699.477102857144
110084,9.080387521187797,595.4406439737866
491383,10.086404216095293,810.3986465028071
565145,10.534989189877745,688.5397481971165
253812,7.900722798337346,830.6389463645133
626794,10.674290689236258,675.8480531197246
234104,14.450674977259824,750.9138495331405
124792,12.906264764944034,1080.2117546123293
609875,8.021366821424012,915.02423501012
672793,12.61247324659588,634.919745123152
761916,10.70435038800225,1012.891540178141
588872,16.383953460916914,617.3972978682574
365854,10.446309980272291,717.926130023634
131025,12.108932208850106,708.6442562112006
946454,10.5168740316287,678.4656878724446
574324,14.413075419653044,880.0905349394029
677650,15.877709617041514,850.9706134243597
571586,13.340242923583414,569.7954110530221
72716,11.094114652895563,770.1949831482932
701116,11.43288426915296,853.3074279748399
95217,9.153053608208094,905.4689117744971
845515,11.912639268607986,747.7784102927055
348995,13.341094383501137,630.9365085145575
768309,12.788769341368269,613.963059830957
269059,17.762704510689083,609.2974001710303
539631,11.64567249584807,759.5989992350941
293905,8.910892537248564,675.8756653441758
242194,8.361530983770653,797.3356349050234
978070,14.049725094982843,739.2174544519394
853242,4.335612137750024,995.957491496172
706065,10.07008368010935,773.3510901119516
442139,11.64605639471166,721.82762466302
884577,9.962496116706031,660.1492651615134
520741,7.48334063683135,656.1479952279392
941831,14.12994434217644,665.0660451630611
810699,13.984804024738864,643.4917720865935
464848,16.093974624939243,588.8806192664963
977013,9.99952154257588,1406.2472475656882
500161,15.372522066366393,605.8156766260672
715846,11.101529759238712,954.7802819709364
189850,10.344462468430997,606.5054144129275
376441,13.547187311026423,1198.6060908704503
565864,11.602695626305369,711.6237657369979
172235,13.265170090519835,866.784641078862
327351,10.857696344624681,775.5269186838511
632108,11.979445772324105,777.1220239813497
374141,11.574852179547804,826.8767097711755
728543,13.6172125923481,872.2646748959619
2776,10.537639626970137,561.7887204158884
134685,11.73708394267058,650.8475608872011
531899,15.376429185087973,841.4174887693131
73170,11.889806874767524,648.4048561950965
501756,23.768494960040645,642.7568897162514
906940,12.718285262840094,1031.5322111504038
116769,13.067844423719553,988.734318107853
367197,21.02245820273304,575.888294089692
881164,13.561521289392777,563.2908945618365
671891,6.778522880691893,641.0067333318597
479862,14.19240482388583,925.5062175787945
949969,10.252362368621872,862.9809238317735
26233,13.296520269557544,870.4630785629115
347189,11.453123088299542,677.2530221781035
819254,11.803427171110288,513.2467770202403
792832,16.441669687424255,870.5720980547217
967230,16.21741627542665,615.1573853039805
471452,10.16964781703832,832.6948195282964
193780,12.927215814229285,804.3892645158554
941781,9.93193060812348,651.2935206444442
669388,10.73224997081646,899.1961534810364
892109,9.09664450886507,608.9162908739274
356715,9.716707977902097,752.2586240536442
728948,13.27092677783812,622.7331354860003
400910,17.460399973235276,611.8879633091096
314519,15.800160058404929,603.5851419196083
804720,13.340177081133959,887.5666934106937
108778,10.652230098727351,780.263521958309
498061,9.892405649706237,667.7964060443304
553733,16.60094396351001,764.1506231636722
488934,8.812797875933779,817.4303617312662
491581,11.077109917653923,732.4045563543457
932783,19.663012829481165,866.233560852653
