Time,TimeCumulative,TrainObj,TrainBest,TestObj,TestBest
14.994689861,399.64665300999997,4098.570980226514,3826.3719641190605,1.1160092530652924e8,1.1437611615246607e8
15.8353081,415.48196111,3835.0267614993454,3826.3719641190605,1.1773292979060476e8,1.1437611615246607e8
15.083711547,430.565672657,4274.0028394357105,3826.3719641190605,1.2101567157995936e8,1.1437611615246607e8
15.65210693,446.217779587,3842.2290121505766,3826.3719641190605,1.1942092917101988e8,1.1437611615246607e8
15.564241862,461.782021449,3833.89669654691,3826.3719641190605,1.1871382611039105e8,1.1437611615246607e8
15.41452529,477.19654673900004,4103.240337804899,3826.3719641190605,1.1349857967017934e8,1.1437611615246607e8
16.866607482,494.06315422100005,3853.6849081709906,3826.3719641190605,1.149368620205103e8,1.1437611615246607e8
17.88162695,511.94478117100005,4286.7784779180365,3826.3719641190605,1.2276279807464486e8,1.1437611615246607e8
16.399582978,528.3443641490001,3856.9076277581944,3826.3719641190605,1.151891569664264e8,1.1437611615246607e8
16.573859615,544.918223764,3829.6802449242728,3826.3719641190605,1.1732178403934245e8,1.1437611615246607e8
16.071913507,560.990137271,3850.557339794241,3826.3719641190605,1.1656425689447609e8,1.1437611615246607e8
16.15792445,577.148061721,4286.821669188166,3826.3719641190605,1.2251035909534328e8,1.1437611615246607e8
15.570291717,592.718353438,4077.9941201935194,3826.3719641190605,1.1670491473582636e8,1.1437611615246607e8
15.673775496,608.392128934,3854.1537508799365,3826.3719641190605,1.1528104078586835e8,1.1437611615246607e8
17.225670605,625.617799539,3842.2290121505766,3826.3719641190605,1.1942092917101991e8,1.1437611615246607e8
17.211366572,642.829166111,4098.570980226514,3826.3719641190605,1.1160092530652924e8,1.1437611615246607e8
17.980441651,660.8096077619999,3842.2290121505766,3826.3719641190605,1.1942092917101996e8,1.1437611615246607e8
17.413552548,678.2231603099999,4103.353913061848,3826.3719641190605,1.1309075579657309e8,1.1437611615246607e8
17.764658113,695.9878184229999,3833.8966965469103,3826.3719641190605,1.1871382611039074e8,1.1437611615246607e8
18.521332541,714.5091509639999,4263.524208195983,3826.3719641190605,1.161481627814408e8,1.1437611615246607e8
18.303881159,732.8130321229999,4268.064612277086,3826.3719641190605,1.1656275681134392e8,1.1437611615246607e8
17.611769596,750.4248017189999,4103.353913061848,3826.3719641190605,1.1309075579657309e8,1.1437611615246607e8
17.613497526,768.0382992449998,4103.240337804899,3826.3719641190605,1.1349857967017922e8,1.1437611615246607e8
17.264863344,785.3031625889998,4106.252104011816,3826.3719641190605,1.134317048880712e8,1.1437611615246607e8
16.560226828,801.8633894169999,3853.6849081709906,3826.3719641190605,1.149368620205103e8,1.1437611615246607e8
17.168174555,819.0315639719998,4274.097014068516,3826.3719641190605,1.2149998412190637e8,1.1437611615246607e8
17.698229679,836.7297936509998,4283.639545182139,3826.3719641190605,1.2284729187400869e8,1.1437611615246607e8
16.912336819,853.6421304699998,3853.6849081709906,3826.3719641190605,1.149368620205103e8,1.1437611615246607e8
16.704973033,870.3471035029997,3853.6849081709906,3826.3719641190605,1.149368620205103e8,1.1437611615246607e8
19.307780026,889.6548835289998,3829.6802449242728,3826.3719641190605,1.1732178403934222e8,1.1437611615246607e8
18.706797524,908.3616810529998,3826.3719641190605,3826.3719641190605,1.1437611615246624e8,1.1437611615246607e8
18.37416881,926.7358498629998,3829.6802449242728,3826.3719641190605,1.1732178403934225e8,1.1437611615246607e8
