Blocks,Seed,TrainingError,TestError
FromLSOpt,348995,3.1010460349868457e6,2.1844599479032867e6
FromLSOpt,768309,3.0593935509737968e6,2.170015467892077e6
FromLSOpt,269059,3.044538574560861e6,2.2619131186689637e6
FromLSOpt,539631,3.0464325242958157e6,2.1309497289624456e6
FromLSOpt,293905,3.057672283356726e6,2.1855412763402956e6
FromLSOpt,242194,3.0294876546216616e6,2.293286770197011e6
FromLSOpt,978070,3.0865491261912975e6,2.180390638835992e6
FromLSOpt,853242,3.087074877241493e6,2.242465366281965e6
FromLSOpt,706065,3.125490231861377e6,2.187109118907221e6
FromLSOpt,442139,3.0073439955188073e6,2.2642773883790243e6
FromLSOpt,884577,3.1413648419301882e6,2.153747607987657e6
FromLSOpt,520741,3.0724975007382277e6,2.2461077393943886e6
FromLSOpt,941831,3.1752559974311264e6,2.142960864418361e6
FromLSOpt,810699,3.0048673981273016e6,2.2340442211679635e6
FromLSOpt,464848,3.145171853581967e6,2.128636944547262e6
FromLSOpt,977013,3.0640634878303674e6,2.232675223348203e6
FromLSOpt,500161,3.0328336834948086e6,2.2964588139748313e6
FromLSOpt,715846,3.096807780632045e6,2.184313312369508e6
FromLSOpt,189850,3.0767501953311837e6,2.2155446426322744e6
FromLSOpt,376441,3.052419808440949e6,2.1936225222805375e6
FromLSOpt,565864,3.050348510028539e6,2.236260224032189e6
FromLSOpt,172235,3.064012575510227e6,2.2222609660437144e6
FromLSOpt,327351,3.0708405839087693e6,2.16108170172402e6
FromLSOpt,632108,3.120602891465231e6,2.2126305465830546e6
FromLSOpt,374141,3.1066876580976746e6,2.1852419629478566e6
FromLSOpt,728543,3.0959483959813383e6,2.162511573244216e6
FromLSOpt,2776,3.0796040417767344e6,2.1708100596679137e6
FromLSOpt,134685,3.090568013834968e6,2.218000388467773e6
FromLSOpt,531899,3.067492745923124e6,2.190208193447844e6
FromLSOpt,73170,3.1045013901404645e6,2.181645669855889e6
FromLSOpt,501756,3.076078123028137e6,2.1976345169019112e6
FromLSOpt,906940,3.0971117806291115e6,2.191135383557236e6
FromLSOpt,116769,3.1459952808969766e6,2.1456264011500613e6
FromLSOpt,367197,3.0914043246205733e6,2.1979679199478067e6
FromLSOpt,881164,3.050332310097814e6,2.2057450600258904e6
FromLSOpt,671891,3.066941989625194e6,2.2162071065521175e6
FromLSOpt,479862,3.1024111868277304e6,2.151296350506857e6
FromLSOpt,949969,3.0768349649745654e6,2.177553529917963e6
FromLSOpt,26233,3.082316045847009e6,2.1677903297811463e6
FromLSOpt,347189,3.1262276083728196e6,2.1757803514771946e6
FromLSOpt,819254,3.110701384021481e6,2.2094577389067356e6
FromLSOpt,792832,3.051154922423277e6,2.213800186747444e6
FromLSOpt,967230,3.024035676623948e6,2.2515169973475225e6
FromLSOpt,471452,3.0505300018309765e6,2.2499584496540115e6
FromLSOpt,193780,3.056904774170998e6,2.1654423314676723e6
FromLSOpt,941781,3.0925271723082634e6,2.2233354076079107e6
FromLSOpt,669388,3.112095031296647e6,2.173754041380683e6
FromLSOpt,892109,3.0512505888017486e6,2.2426088048141766e6
FromLSOpt,356715,3.0478607582965284e6,2.249463354422846e6
FromLSOpt,728948,3.0177297793094963e6,2.235919315030773e6
FromLSOpt,400910,3.1225592062239647e6,2.1483463478631047e6
FromLSOpt,314519,3.0619774873833675e6,2.185433794217637e6
FromLSOpt,804720,3.029327445283842e6,2.260248669274535e6
FromLSOpt,108778,3.077491899608669e6,2.1518306262590894e6
FromLSOpt,498061,3.0526967806010423e6,2.250838056869304e6
FromLSOpt,553733,3.0632298946917322e6,2.245167208340355e6
FromLSOpt,488934,3.022540501259656e6,2.2795000278179077e6
FromLSOpt,491581,3.1316429015678503e6,2.1385367997909435e6
FromLSOpt,932783,3.133525468063492e6,2.1741111263651242e6
