Blocks,Seed,TrainingError,TestError
FromLS,325977,14.922365087869784,705.3737312683388
FromLS,549051,8.416940913408842,594.9620730100263
FromLS,218586,19.42738720992417,632.1090971365857
FromLS,894246,10.940287060271476,762.2767452514257
FromLS,353111,12.944436931088926,663.8520987870926
FromLS,394255,10.926163010487064,908.6367070752999
FromLS,953125,14.789336504253889,581.9101784362228
FromLS,795547,12.289739777203602,738.8303740544566
FromLS,494250,14.239914136896228,612.3242351268998
FromLS,748415,10.189745024362146,650.8860755706859
FromLS,578232,12.756742504672015,700.8280055532799
FromLS,727935,14.52793447074476,697.0081517180328
FromLS,7448,14.681752073145493,780.4858406318353
FromLS,199376,11.694140141613179,692.7603209118784
FromLS,439243,8.005497571074441,939.7907002964612
FromLS,682533,8.915336866911396,596.3100805636936
FromLS,956741,7.751372678230959,724.8074064916848
FromLS,647855,14.745371576324661,620.767887081711
FromLS,996666,11.919779806299932,841.7008369551004
FromLS,749194,12.698571655368983,699.4771028571461
FromLS,110084,9.08038752118781,595.4406439737861
FromLS,491383,10.086404216095278,810.3986465028083
FromLS,565145,10.534989189877727,688.5397481971178
FromLS,253812,7.900722798337339,830.6389463645119
FromLS,626794,10.674290689236283,675.8480531197233
FromLS,234104,14.450674977259826,750.9138495331412
FromLS,124792,12.906264764944027,1080.2117546123277
FromLS,609875,8.021366821424012,915.024235010123
FromLS,672793,12.612473246595863,634.9197451231522
FromLS,761916,10.704350388002254,1012.8915401781392
FromLS,588872,16.383953460916928,617.3972978682584
FromLS,365854,10.4463099802723,717.9261300236324
FromLS,131025,12.108932208850113,708.6442562112002
FromLS,946454,10.5168740316287,678.4656878724453
FromLS,574324,14.41307541965303,880.0905349394028
FromLS,677650,15.877709617041518,850.9706134243615
FromLS,571586,13.340242923583423,569.7954110530216
FromLS,72716,11.094114652895557,770.194983148295
FromLS,701116,11.432884269152954,853.3074279748399
FromLS,95217,9.15305360820812,905.4689117744966
FromLS,845515,11.91263926860803,747.7784102927094
FromLS,348995,13.341094383501138,630.9365085145582
FromLS,768309,12.78876934136828,613.9630598309559
FromLS,269059,17.762704510689076,609.2974001710322
FromLS,539631,11.645672495848082,759.5989992350949
FromLS,293905,8.910892537248564,675.875665344174
FromLS,242194,8.361530983770656,797.3356349050243
FromLS,978070,14.049725094982865,739.2174544519401
FromLS,853242,4.335612137750031,995.9574914961748
FromLS,706065,10.070083680109338,773.3510901119517
FromLS,442139,11.646056394711653,721.8276246630201
FromLS,884577,9.962496116706022,660.149265161513
FromLS,520741,7.483340636831373,656.1479952279396
FromLS,941831,14.129944342176437,665.0660451630615
FromLS,810699,13.984804024738875,643.4917720865927
FromLS,464848,16.09397462493925,588.8806192664971
FromLS,977013,9.999521542575891,1406.2472475656887
FromLS,500161,15.372522066366397,605.8156766260662
FromLS,715846,11.101529759238707,954.7802819709341
FromLS,189850,10.344462468431008,606.5054144129281
FromLS,376441,13.547187311026422,1198.6060908704567
FromLS,565864,11.60269562630535,711.623765736997
FromLS,172235,13.265170090519872,866.7846410788577
FromLS,327351,10.8576963446247,775.5269186838511
FromLS,632108,11.979445772324128,777.1220239813533
FromLS,374141,11.57485217954779,826.8767097711785
FromLS,728543,13.6172125923481,872.2646748959625
FromLS,2776,10.537639626970133,561.7887204158884
FromLS,134685,11.737083942670582,650.8475608872028
FromLS,531899,15.376429185087973,841.4174887693133
FromLS,73170,11.889806874767523,648.404856195097
FromLS,501756,23.768494960040645,642.7568897162522
FromLS,906940,12.718285262840096,1031.5322111504056
FromLS,116769,13.067844423719572,988.7343181078521
FromLS,367197,21.02245820273307,575.8882940896927
FromLS,881164,13.561521289392793,563.2908945618368
FromLS,671891,6.778522880691891,641.0067333318584
FromLS,479862,14.192404823885834,925.5062175787966
FromLS,949969,10.25236236862186,862.9809238317754
FromLS,26233,13.296520269557556,870.4630785629139
FromLS,347189,11.453123088299549,677.2530221781037
FromLS,819254,11.803427171110268,513.2467770202425
FromLS,792832,16.441669687424255,870.5720980547227
FromLS,967230,16.217416275426636,615.1573853039818
FromLS,471452,10.169647817038333,832.6948195282957
FromLS,193780,12.927215814229314,804.3892645158518
FromLS,941781,9.931930608123483,651.2935206444449
FromLS,669388,10.732249970816454,899.1961534810351
FromLS,892109,9.096644508865083,608.9162908739268
FromLS,356715,9.7167079779021,752.2586240536425
FromLS,728948,13.270926777838095,622.7331354860003
FromLS,400910,17.460399973235294,611.8879633091066
FromLS,314519,15.800160058404929,603.5851419196077
FromLS,804720,13.340177081133977,887.5666934106953
FromLS,108778,10.652230098727346,780.2635219583063
FromLS,498061,9.892405649706244,667.7964060443298
FromLS,553733,16.60094396351001,764.1506231636745
FromLS,488934,8.812797875933803,817.4303617312657
FromLS,491581,11.0771099176539,732.4045563543461
FromLS,932783,19.663012829481147,866.2335608526541
