Time,TimeCumulative,TrainObj,TrainBest,TestObj,TestBest
8.790170576,8.790170576,957.2302281281414,957.2302281281414,1.0527379302880396e6,1.0527379302880396e6
5.939908674,14.73007925,969.5187984525224,957.2302281281414,1.0694482012463433e6,1.0527379302880396e6
5.266811915,19.996891165,922.2472076098892,922.2472076098892,999365.0156402546,999365.0156402546
9.221830372,29.218721537,957.18410893894,922.2472076098892,1.0518599139278615e6,999365.0156402546
8.958732141,38.177453678,958.8385769314689,922.2472076098892,1.0508964234633048e6,999365.0156402546
9.771851373,47.949305050999996,929.7838762493479,922.2472076098892,1.0201531671306392e6,999365.0156402546
8.851751891,56.801056941999995,962.9695308885132,922.2472076098892,1.050185873382894e6,999365.0156402546
9.81150803,66.612564972,922.7037142921673,922.2472076098892,993145.6724571531,999365.0156402546
8.289301719,74.901866691,955.4953832079833,922.2472076098892,1.0437931741380302e6,999365.0156402546
5.083730988,79.985597679,955.3953441632925,922.2472076098892,1.044065655401345e6,999365.0156402546
7.945453305,87.931050984,922.218032770697,922.218032770697,993419.3322103246,993419.3322103246
9.079534247,97.010585231,922.3465080950868,922.218032770697,996995.7693481225,993419.3322103246
9.213968291,106.224553522,950.3052337228071,922.218032770697,1.0336436216167156e6,993419.3322103246
8.728655076,114.95320859799999,962.0243057654941,922.218032770697,1.0464084808038855e6,993419.3322103246
9.088584573,124.041793171,952.8761726219068,922.218032770697,1.0462155965554013e6,993419.3322103246
8.29929581,132.34108898099998,956.6891793830644,922.218032770697,1.0331378836028473e6,993419.3322103246
6.168850087,138.509939068,971.2185796739752,922.218032770697,1.0589284329718605e6,993419.3322103246
5.380268141,143.89020720899998,952.7115703226785,922.218032770697,1.0397664132312752e6,993419.3322103246
4.94049443,148.83070163899998,961.4601521012856,922.218032770697,1.061328618545803e6,993419.3322103246
6.215514122,155.04621576099998,968.9351163376133,922.218032770697,1.0459763344321273e6,993419.3322103246
8.926472169,163.97268792999998,950.3052337228071,922.218032770697,1.0336436216167156e6,993419.3322103246
8.561505659,172.53419358899998,963.4696691239913,922.218032770697,1.0538024020375272e6,993419.3322103246
8.886510119,181.420703708,926.7923230110622,922.218032770697,1.0108849948865788e6,993419.3322103246
9.41760847,190.838312178,927.6203452412614,922.218032770697,1.013506034740704e6,993419.3322103246
8.054387144,198.892699322,963.8096056537938,922.218032770697,1.0588138100834624e6,993419.3322103246
7.804107067,206.696806389,952.275024517467,922.218032770697,1.0446172388663022e6,993419.3322103246
6.037014168,212.733820557,930.4125273639401,922.218032770697,1.0220264445175752e6,993419.3322103246
5.320415823,218.05423638,921.9178244256295,921.9178244256295,1.0007270403632313e6,1.0007270403632313e6
9.078470764,227.132707144,951.7627974436648,921.9178244256295,1.0410346771867088e6,1.0007270403632313e6
9.117530132,236.250237276,966.8483251459935,921.9178244256295,1.0507551923549154e6,1.0007270403632313e6
8.909613076,245.159850352,961.4354725163015,921.9178244256295,1.0613150776261594e6,1.0007270403632313e6
10.305990931,255.465841283,957.18410893894,921.9178244256295,1.0518599139278615e6,1.0007270403632313e6
